date,price
2022-06-20,107.45
2022-06-21,107.02
2022-06-22,105.83
2022-06-23,105.1
2022-06-24,109.32
2022-06-27,108.79
2022-06-28,109.83
2022-06-29,109.38
2022-06-30,108.74
2022-07-01,109.95
2022-07-04,108.92
2022-07-05,109.26
2022-07-06,110.79
2022-07-07,107.1
2022-07-08,107.75
2022-07-11,108.18
2022-07-12,109.33
2022-07-13,105.62
2022-07-14,102.94
2022-07-15,102.99
2022-07-18,103.16
2022-07-19,104.41
2022-07-20,102.22
2022-07-21,102.72
2022-07-22,102.75
2022-07-25,101.81
2022-07-26,100.36
2022-07-27,100.36
2022-07-28,103.39
2022-07-29,103.51
2022-08-01,102.38
2022-08-02,99.27
2022-08-03,98.92
2022-08-04,99.4
2022-08-05,98.17
2022-08-08,99.01
2022-08-09,99.73
2022-08-10,99.85
2022-08-11,101.22
2022-08-12,101.66
2022-08-15,101.12
2022-08-16,102.81
2022-08-17,101.33
2022-08-18,100.44
2022-08-19,100.77
2022-08-22,100.14
2022-08-23,98.0
2022-08-24,97.18
2022-08-25,96.83
2022-08-26,95.1
2022-08-29,93.64
2022-08-30,92.87
2022-08-31,90.0
2022-09-01,89.64
2022-09-02,91.4
2022-09-05,90.92
2022-09-06,91.1
2022-09-07,90.92
2022-09-08,89.31
2022-09-09,90.23
2022-09-12,91.74
2022-09-13,89.64
2022-09-14,88.77
2022-09-15,88.96
2022-09-19,87.22
2022-09-20,90.68
2022-09-21,91.37
2022-09-22,91.08
2022-09-23,90.44
2022-09-26,89.53
2022-09-27,89.85
2022-09-28,91.58
2022-09-29,89.84
2022-09-30,87.02
2022-10-03,87.69
2022-10-04,88.57
2022-10-05,86.67
2022-10-06,86.3
2022-10-07,85.48
2022-10-10,85.92
2022-10-11,87.02
2022-10-12,85.6
2022-10-13,85.9
2022-10-14,84.2
2022-10-17,86.29
2022-10-18,85.46
2022-10-19,87.71
2022-10-20,87.23
2022-10-21,88.32
2022-10-24,90.21
2022-10-25,91.56
2022-10-26,93.97
2022-10-27,93.39
2022-10-28,93.94
2022-10-31,95.55
2022-11-01,96.44
2022-11-03,96.6
2022-11-04,98.58
2022-11-07,99.03
2022-11-08,99.77
2022-11-09,100.03
2022-11-10,98.73
2022-11-11,101.04
2022-11-14,101.02
2022-11-15,100.04
2022-11-16,98.79
2022-11-17,99.44
2022-11-18,99.6
2022-11-22,101.83
2022-11-23,100.91
2022-11-24,101.78
2022-11-25,101.4
2022-11-28,99.21
2022-11-29,95.76
2022-11-30,96.72
2022-12-01,96.9
2022-12-02,94.66
2022-12-05,94.67
2022-12-06,94.86
2022-12-07,94.09
2022-12-08,93.86
2022-12-09,92.6
2022-12-13,93.08
2022-12-14,93.4
2022-12-15,91.52
2022-12-16,91.46
2022-12-19,92.32
2022-12-20,92.38
2022-12-21,92.64
2022-12-22,92.31
2022-12-23,93.23
2022-12-26,93.21
2022-12-27,93.08
2022-12-28,91.03
2022-12-29,91.65
2022-12-30,90.39
2023-01-02,90.96
2023-01-03,91.38
2023-01-04,93.09
2023-01-05,95.12
2023-01-06,95.74
2023-01-09,96.31
2023-01-10,96.99
2023-01-11,97.89
2023-01-12,99.21
2023-01-13,99.46
2023-01-16,101.2
2023-01-17,100.01
2023-01-18,101.18
2023-01-19,101.22
2023-01-20,102.01
2023-01-23,102.35
2023-01-24,102.11
2023-01-25,102.42
2023-01-26,102.98
2023-01-27,102.19
2023-01-30,102.32
2023-01-31,101.72
2023-02-01,101.95
2023-02-02,99.47
2023-02-03,98.82
2023-02-07,95.39
2023-02-08,96.08
2023-02-09,94.9
2023-02-10,95.42
2023-02-13,97.19
2023-02-14,95.99
2023-02-15,95.92
2023-02-16,97.84
2023-02-17,97.77
2023-02-20,99.36
2023-02-21,96.96
2023-02-22,97.63
2023-02-23,96.44
2023-02-24,95.29
2023-02-27,95.72
2023-02-28,94.92
2023-03-01,95.43
2023-03-02,95.05
2023-03-03,95.62
2023-03-06,95.83
2023-03-07,94.59
2023-03-08,96.01
2023-03-09,97.13
2023-03-10,96.71
2023-03-13,97.13
2023-03-14,96.31
2023-03-15,96.72
2023-03-16,95.77
2023-03-17,93.66
2023-03-21,95.12
2023-03-22,94.69
2023-03-23,94.97
2023-03-24,95.09
2023-03-27,95.12
2023-03-28,96.15
2023-03-29,96.39
2023-03-30,96.51
2023-03-31,94.9
2023-04-03,94.83
2023-04-04,96.3
2023-04-05,95.8
2023-04-10,97.23
2023-04-11,97.23
2023-04-12,96.97
2023-04-13,97.5
2023-04-14,97.04
2023-04-17,97.91
2023-04-18,97.21
2023-04-19,94.61
2023-04-20,95.31
2023-04-21,95.71
2023-04-24,95.59
2023-04-25,94.24
2023-04-26,94.23
2023-04-27,94.99
2023-04-28,96.37
2023-05-02,95.41
2023-05-03,94.82
2023-05-04,94.11
2023-05-05,93.29
2023-05-08,92.78
2023-05-09,92.51
2023-05-10,94.92
2023-05-11,95.99
2023-05-12,95.54
2023-05-15,97.29
2023-05-16,98.1
2023-05-17,98.2
2023-05-18,97.7
2023-05-19,94.88
2023-05-22,93.84
2023-05-23,94.03
2023-05-24,93.34
2023-05-25,95.51
2023-05-26,96.35
2023-05-29,97.9
2023-05-30,94.83
2023-05-31,92.91
2023-06-01,93.17
2023-06-02,93.98
2023-06-05,94.04
2023-06-06,96.09
2023-06-07,95.18
2023-06-08,96.29
2023-06-09,95.17
2023-06-12,94.34
2023-06-13,94.43
2023-06-14,95.29
2023-06-15,94.59
2023-06-16,93.19
2023-06-19,93.69
2023-06-20,93.63
2023-06-21,92.77
2023-06-22,91.67
2023-06-23,91.65
2023-06-26,91.41
2023-06-27,93.4
2023-06-28,92.84
2023-06-29,93.12
2023-06-30,92.02
2023-07-03,92.6
2023-07-04,92.29
2023-07-05,91.96
2023-07-06,91.43
2023-07-07,91.64
2023-07-10,90.29
2023-07-11,92.6
2023-07-12,91.26
2023-07-13,90.71
2023-07-14,88.88
2023-07-17,88.3
2023-07-18,88.31
2023-07-19,87.59
2023-07-20,87.01
2023-07-21,87.12
2023-07-24,87.7
2023-07-25,87.84
2023-07-26,87.59
2023-07-27,88.78
2023-07-28,89.33
2023-07-31,88.24
2023-08-01,86.51
2023-08-02,84.86
2023-08-03,85.16
2023-08-04,85.47
2023-08-07,85.91
2023-08-08,85.94
2023-08-09,87.75
2023-08-10,86.15
2023-08-11,82.94
2023-08-14,81.75
2023-08-15,81.1
2023-08-16,80.37
2023-08-17,83.32
2023-08-18,83.17
2023-08-21,81.88
2023-08-22,80.9
2023-08-23,81.22
2023-08-24,80.72
2023-08-25,79.5
2023-08-28,79.45
2023-08-29,80.25
2023-08-30,81.81
2023-08-31,80.47
2023-09-01,80.11
2023-09-04,79.72
2023-09-05,79.62
2023-09-06,79.97
2023-09-07,78.81
2023-09-08,79.09
2023-09-11,77.73
2023-09-12,78.17
2023-09-13,77.02
2023-09-14,77.13
2023-09-15,75.81
2023-09-18,77.02
2023-09-19,77.22
2023-09-20,76.84
2023-09-21,75.3
2023-09-22,74.81
2023-09-25,73.22
2023-09-26,72.58
2023-09-27,73.36
2023-09-28,74.17
2023-09-29,73.83
2023-10-02,73.81
2023-10-03,72.06
2023-10-04,73.94
2023-10-05,74.43
2023-10-06,73.59
2023-10-09,74.07
2023-10-10,74.46
2023-10-11,74.37
2023-10-12,73.91
2023-10-13,73.72
2023-10-16,74.41
2023-10-17,74.35
2023-10-18,72.54
2023-10-19,72.74
2023-10-20,73.72
2023-10-23,73.14
2023-10-24,73.8
2023-10-25,73.1
2023-10-26,73.21
2023-10-27,72.81
2023-10-30,72.02
2023-10-31,71.69
2023-11-01,71.38
2023-11-03,73.3
2023-11-06,74.26
2023-11-07,72.92
2023-11-08,72.81
2023-11-09,73.46
2023-11-10,73.8
2023-11-13,73.9
2023-11-14,75.13
2023-11-15,74.38
2023-11-16,74.26
2023-11-17,73.94
2023-11-21,74.57
2023-11-22,74.12
2023-11-23,74.39
2023-11-24,74.96
2023-11-27,74.59
2023-11-28,75.08
2023-11-29,76.29
2023-11-30,78.08
2023-12-01,79.57
2023-12-04,79.97
2023-12-05,79.62
2023-12-06,79.85
2023-12-07,79.63
2023-12-08,78.92
2023-12-11,78.93
2023-12-13,78.54
2023-12-14,80.95
2023-12-15,80.43
2023-12-18,81.05
2023-12-19,79.5
2023-12-20,78.5
2023-12-21,79.51
2023-12-22,78.54
2023-12-26,78.68
2023-12-27,78.12
2023-12-28,78.0
2023-12-29,78.55
2024-01-02,78.74
2024-01-03,77.24
2024-01-04,76.87
2024-01-05,76.48
2024-01-08,76.63
2024-01-09,75.63
2024-01-10,75.58
2024-01-11,76.61
2024-01-12,77.5
2024-01-15,78.12
2024-01-16,77.0
2024-01-17,75.35
2024-01-18,75.4
2024-01-19,77.47
2024-01-22,77.36
2024-01-23,78.28
2024-01-24,76.4
2024-01-25,75.78
2024-01-26,76.99
2024-01-29,76.95
2024-01-30,77.0
2024-01-31,76.69
2024-02-01,76.42
2024-02-02,76.63
2024-02-06,76.25
2024-02-07,75.67
2024-02-08,73.78
2024-02-09,72.83
2024-02-12,73.2
2024-02-13,72.62
2024-02-14,74.36
2024-02-15,75.78
2024-02-16,77.77
2024-02-19,78.91
2024-02-20,79.09
2024-02-21,80.1
2024-02-22,80.89
2024-02-23,82.28
2024-02-26,82.33
2024-02-27,82.19
2024-02-28,80.3
2024-02-29,79.26
2024-03-01,79.16
2024-03-04,79.97
2024-03-05,79.99
2024-03-06,80.34
2024-03-07,79.3
2024-03-08,79.69
2024-03-11,79.2
2024-03-12,79.74
2024-03-13,80.59
2024-03-14,80.22
2024-03-15,78.33
2024-03-19,77.94
2024-03-20,79.85
2024-03-21,78.39
2024-03-22,77.46
2024-03-25,77.21
2024-03-26,76.48
2024-03-27,77.9
2024-04-01,78.29
2024-04-02,77.86
2024-04-03,77.64
2024-04-04,78.2
2024-04-05,77.73
2024-04-08,79.02
2024-04-09,78.32
2024-04-10,77.08
2024-04-11,77.3
2024-04-12,76.26
2024-04-15,75.94
2024-04-16,76.01
2024-04-17,76.62
2024-04-18,75.86
2024-04-19,77.68
2024-04-22,78.68
2024-04-23,78.95
2024-04-24,78.1
2024-04-25,78.46
2024-04-26,80.91
2024-04-29,82.46
2024-04-30,80.98
2024-05-02,80.31
2024-05-03,82.25
2024-05-06,83.41
2024-05-07,83.0
2024-05-08,83.19
2024-05-09,85.01
2024-05-10,84.89
2024-05-13,83.94
2024-05-14,83.83
2024-05-15,83.52
2024-05-16,82.75
2024-05-17,82.45
2024-05-20,82.8
2024-05-21,81.85
2024-05-22,82.31
2024-05-23,81.99
2024-05-24,81.05
2024-05-27,80.75
2024-05-28,80.6
2024-05-29,79.89
2024-05-30,80.47
2024-05-31,79.09
2024-06-03,76.09
2024-06-04,79.29
2024-06-05,78.42
2024-06-06,79.3
2024-06-07,78.88
2024-06-10,77.4
2024-06-11,78.25
2024-06-12,78.44
2024-06-13,77.12
2024-06-14,77.54
2024-06-17,77.46
2024-06-18,77.57
2024-06-19,77.94
2024-06-20,77.16
2024-06-21,76.13
2024-06-24,75.37
2024-06-25,75.6
2024-06-26,76.64
2024-06-27,76.58
2024-06-28,76.98
2024-07-01,77.58
2024-07-02,76.08
2024-07-03,77.95
2024-07-04,78.41
2024-07-05,77.28
2024-07-08,78.02
2024-07-09,79.38
2024-07-10,80.0
2024-07-11,80.57
2024-07-12,79.66
2024-07-15,78.96
2024-07-16,79.47
2024-07-17,78.35
2024-07-18,76.59
2024-07-19,77.87
2024-07-22,77.28
2024-07-23,76.88
2024-07-24,76.91
2024-07-25,76.99
2024-07-26,75.93
2024-07-29,75.74
2024-07-30,75.43
2024-07-31,75.76
2024-08-01,75.26
2024-08-02,75.96
2024-08-05,75.65
2024-08-06,76.96
2024-08-07,77.82
2024-08-08,77.42
2024-08-09,78.0
2024-08-12,78.02
2024-08-13,77.41
2024-08-14,77.6
2024-08-15,77.36
2024-08-16,77.22
2024-08-19,78.02
2024-08-20,78.42
2024-08-21,79.3
2024-08-22,79.16
2024-08-23,79.61
2024-08-26,79.84
2024-08-27,79.35
2024-08-28,78.78
2024-08-29,78.84
2024-08-30,78.52
2024-09-02,79.57
2024-09-03,77.17
2024-09-04,77.19
2024-09-05,78.26
2024-09-06,77.75
2024-09-09,77.9
2024-09-10,75.75
2024-09-11,76.69
2024-09-12,77.55
2024-09-13,77.7
2024-09-17,76.96
2024-09-18,78.39
2024-09-19,78.19
2024-09-20,75.23
2024-09-23,75.38
2024-09-24,76.81
2024-09-25,77.25
2024-09-26,78.01
2024-09-27,78.67
2024-09-30,78.77
2024-10-02,77.31
2024-10-03,77.06
2024-10-04,78.42
2024-10-07,76.72
2024-10-08,76.82
2024-10-09,77.61
2024-10-10,77.26
2024-10-11,76.79
2024-10-14,77.66
2024-10-15,78.89
2024-10-16,81.0
2024-10-17,81.95
2024-10-18,82.79
2024-10-21,81.95
2024-10-22,81.11
2024-10-23,80.25
2024-10-24,80.13
2024-10-25,80.36
2024-10-28,81.2
2024-10-29,79.67
2024-10-30,78.9
2024-10-31,78.2
2024-11-01,78.4
2024-11-04,79.3
2024-11-05,78.31
2024-11-06,79.32
2024-11-07,77.23
2024-11-08,75.5
2024-11-11,76.04
2024-11-12,76.3
2024-11-13,76.05
2024-11-14,74.9
2024-11-15,74.82
2024-11-19,73.29
2024-11-20,73.85
2024-11-21,74.85
2024-11-22,74.42
2024-11-25,72.73
2024-11-26,73.82
2024-11-27,73.14
2024-11-28,73.18
2024-11-29,73.23
2024-12-02,73.23
2024-12-03,73.5
2024-12-04,73.54
2024-12-05,73.43
2024-12-06,72.49
2024-12-09,73.42
2024-12-10,72.76
2024-12-11,73.36
2024-12-13,72.64
2024-12-16,70.83
2024-12-17,72.12
2024-12-18,70.14
2024-12-19,69.29
2024-12-20,68.56
2024-12-23,67.93
2024-12-24,68.35
2024-12-26,69.65
2024-12-27,70.17
2024-12-30,69.4
2024-12-31,70.73
2025-01-02,70.68
2025-01-03,69.03
2025-01-06,69.49
2025-01-07,70.51
2025-01-08,68.37
2025-01-09,68.43
2025-01-10,68.21
2025-01-13,68.62
2025-01-14,68.3
2025-01-15,68.76
2025-01-16,68.89
2025-01-17,68.44
2025-01-20,68.98
2025-01-21,68.28
2025-01-22,69.36
2025-01-23,69.01
2025-01-24,68.68
2025-01-27,69.8
2025-01-28,69.83
2025-01-29,70.7
2025-01-30,70.83
2025-01-31,69.67
2025-02-04,70.58
2025-02-05,70.23
2025-02-06,71.32
2025-02-07,71.87
2025-02-10,71.64
2025-02-11,72.52
2025-02-12,73.01
2025-02-13,73.17
2025-02-14,74.88
2025-02-17,75.48
2025-02-18,74.18
2025-02-19,71.74
2025-02-20,72.38
2025-02-21,72.51
2025-02-24,72.03
2025-02-25,71.56
2025-02-26,72.42
2025-02-27,71.5
2025-02-28,71.1
2025-03-03,70.8
2025-03-04,71.03
2025-03-05,70.54
2025-03-06,72.63
2025-03-07,73.31
2025-03-10,71.85
2025-03-11,71.38
2025-03-12,70.06
2025-03-13,69.34
2025-03-14,69.59
2025-03-18,69.29
2025-03-19,68.92
2025-03-20,69.3
2025-03-21,68.79
2025-03-24,69.28
2025-03-25,69.96
2025-03-26,70.48
2025-03-27,71.57
2025-03-28,71.43
2025-03-31,71.01
2025-04-01,72.37
2025-04-02,72.62
2025-04-03,73.42
2025-04-04,71.19
2025-04-07,69.95
2025-04-08,68.54
2025-04-09,70.46
2025-04-10,69.98
2025-04-11,70.45
2025-04-14,73.08
2025-04-15,74.49
2025-04-16,74.57
2025-04-21,77.31
2025-04-22,79.11
2025-04-23,80.83
2025-04-24,81.31
2025-04-25,81.53
2025-04-28,82.09
2025-04-29,81.05
2025-04-30,81.56
2025-05-02,81.78
2025-05-05,81.22
2025-05-06,82.66
2025-05-07,82.67
2025-05-08,81.16
2025-05-09,81.73
2025-05-12,81.61
2025-05-13,82.13
2025-05-14,82.87
2025-05-15,82.94
2025-05-16,82.78
2025-05-19,83.01
2025-05-20,83.85
2025-05-21,83.73
2025-05-22,82.9
2025-05-23,82.61
2025-05-26,82.32
2025-05-27,82.56
2025-05-28,82.95
2025-05-29,82.1
2025-05-30,80.57
2025-06-02,80.34
2025-06-03,80.38
2025-06-04,79.53
2025-06-05,78.99
2025-06-06,80.35
2025-06-09,79.43
2025-06-10,80.25
2025-06-11,80.08
2025-06-12,80.94
2025-06-13,81.01
2025-06-16,81.26
2025-06-17,80.67
2025-06-18,80.65
2025-06-19,79.78
2025-06-20,79.86
2025-06-23,80.02
2025-06-24,80.88
2025-06-25,81.14
2025-06-26,81.64
2025-06-27,80.99
2025-06-30,82.26
2025-07-01,82.68
2025-07-02,83.36
2025-07-03,83.12
2025-07-04,83.7
2025-07-07,82.84
2025-07-08,81.8
2025-07-09,81.36
2025-07-10,80.72
2025-07-11,80.78
2025-07-14,80.62
2025-07-15,80.6
2025-07-16,81.15
2025-07-17,80.4
2025-07-18,79.17
2025-07-21,79.13
2025-07-22,79.02
2025-07-23,82.08
2025-07-24,83.65
2025-07-25,83.92
2025-07-28,83.33
2025-07-29,84.19
2025-07-30,84.33
2025-07-31,84.07
2025-08-01,83.52
2025-08-04,83.38
2025-08-05,83.22
2025-08-06,82.55
2025-08-07,86.27
2025-08-08,86.26
2025-08-11,86.36
2025-08-12,86.06
2025-08-13,86.05
2025-08-14,86.14
2025-08-15,86.84
2025-08-18,87.05
2025-08-19,87.08
2025-08-20,86.78
2025-08-21,88.04
2025-08-22,90.82
2025-08-25,90.56
2025-08-26,90.24
2025-08-27,90.58
2025-08-28,91.45
2025-08-29,90.6
2025-09-01,90.06
2025-09-02,91.32
2025-09-03,89.59
2025-09-04,89.85
2025-09-05,90.33
2025-09-08,90.32
2025-09-09,90.45
2025-09-10,90.5
2025-09-11,91.5
2025-09-12,92.14
2025-09-15,92.26
2025-09-17,92.2
2025-09-18,91.76
2025-09-19,90.36
2025-09-22,92.57
2025-09-23,95.47
2025-09-24,92.33
2025-09-25,92.56
2025-09-26,93.38
2025-09-29,93.18
2025-09-30,93.53
2025-10-01,92.46
2025-10-02,93.86
2025-10-03,93.23
2025-10-06,92.6
2025-10-07,91.99
2025-10-08,93.34
2025-10-09,93.59
2025-10-10,93.85
2025-10-13,94.49
2025-10-14,92.94
2025-10-15,95.31
2025-10-16,98.88
2025-10-17,98.52
2025-10-20,98.27
2025-10-21,98.07
2025-10-22,98.96
2025-10-23,99.75
2025-10-24,99.29
2025-10-27,99.74
2025-10-28,101.45
2025-10-29,101.2
2025-10-30,101.0
2025-10-31,101.08
2025-11-03,99.34
2025-11-04,100.98
2025-11-05,102.15
2025-11-06,101.01
2025-11-07,102.37
2025-11-10,101.54
2025-11-11,102.77
2025-11-12,101.87
2025-11-13,101.64
2025-11-14,101.29
2025-11-18,102.06
2025-11-19,100.84
2025-11-20,99.23
2025-11-21,99.83
2025-11-24,101.73
2025-11-25,100.98
2025-11-26,99.98
2025-11-27,98.86
2025-11-28,100.02
2025-12-01,97.17
2025-12-02,97.55
2025-12-03,94.92
2025-12-04,95.24
2025-12-05,94.01
2025-12-08,93.83
2025-12-09,93.09
2025-12-10,93.06
2025-12-11,93.08
2025-12-15,91.75
2025-12-16,90.75
2025-12-17,89.44
2025-12-18,90.17
2025-12-19,88.4
2025-12-22,89.83
2025-12-23,90.44
2025-12-24,90.57
2025-12-26,90.35
2025-12-29,90.78
2025-12-30,90.69
2025-12-31,90.15
2026-01-02,89.96
2026-01-05,90.68
2026-01-06,88.65
2026-01-07,88.69
2026-01-08,89.55
2026-01-09,89.08
2026-01-12,89.35
2026-01-13,88.92
2026-01-14,89.16
2026-01-15,86.53
2026-01-16,88.66
2026-01-19,88.74
2026-01-20,89.54
2026-01-21,89.95
2026-01-22,90.51
2026-01-23,90.23
2026-01-26,89.74
2026-01-27,90.21
2026-01-28,92.18
2026-01-29,91.57
2026-01-30,89.63
2026-02-03,92.89
2026-02-04,92.05
2026-02-05,91.4
2026-02-06,91.92
2026-02-09,94.13
2026-02-10,95.24
2026-02-11,99.0
2026-02-12,100.58
2026-02-13,99.97
2026-02-16,100.51
2026-02-17,102.15
2026-02-18,101.23
2026-02-19,100.8
2026-02-20,101.25
2026-02-23,101.04
2026-02-24,106.37
2026-02-25,104.99
2026-02-26,105.68
2026-02-27,107.67
2026-03-02,107.4
2026-03-03,103.55
2026-03-04,105.82
2026-03-05,103.83
2026-03-06,102.0
2026-03-09,101.73
2026-03-10,101.24
2026-03-11,101.0
2026-03-12,98.98
2026-03-13,99.09
2026-03-17,101.07
2026-03-18,101.78
2026-03-19,101.73
2026-03-20,100.32
2026-03-23,101.02
2026-03-24,105.38
2026-03-25,108.21
2026-03-26,107.17
2026-03-27,107.31
2026-03-30,106.87
2026-03-31,108.71
2026-04-01,108.89
2026-04-06,107.45
2026-04-07,108.42
2026-04-08,108.95
2026-04-09,111.5
2026-04-10,111.49
2026-04-13,109.16
2026-04-14,107.48
2026-04-15,108.59
2026-04-16,107.57
2026-04-17,108.63
2026-04-20,109.12
2026-04-21,106.9
2026-04-22,106.72
2026-04-23,108.33
